	AEC	AF1	AF2	AM	ASMC	AT1	AT2	BCell	Basal	CAP1	CAP2	Ciliated	Deuterosomal	IM	LEC	MON	Mast	Mesothelial	NK	PC	PNEC	Plasma	Proliferating AT2	RAS	SCMF	Secretory	TCell	VEC	VSMC	cDC	pDC
AL607028.1	0.8422806460245419	0.23993745299643326	0.458706331185465	0.0	0.0	0.04043698333900399	0.013887213041011455	0.0	0.21452786062884552	0.5274911201082797	0.0	0.03135277239011215	0.0	0.0	0.5960651079751456	0.20967819521980982	0.0	0.19640784624848473	0.0	0.08110351970007619	0.0	0.0	0.13454709897646971	0.10695434413210492	0.08392395641999777	0.18927839783045908	0.0	1.3120958688312268	0.0	0.0	0.0
NUDCD1	4.20751124927262	2.859229774563471	3.0728064292653388	2.958759301760464	2.777843103722666	2.9410306292544806	2.6951137875886033	3.085934694898631	3.6717102233125902	3.8357803206455636	3.0337470513020834	1.8945712146457891	2.5356218683206624	2.8254635421857066	3.2910642018697245	2.7185652841525005	3.2103874080251846	2.5897137452208985	2.8613680420176237	2.9534137220641354	2.884463703714966	3.783935628054344	3.312509875621127	3.373142347481609	2.8683860266316006	3.4558221558765596	3.196317429726246	4.425047909372632	3.1023724686964593	2.9777725614587265	3.7506755139638557
CRIM1-DT	1.189556416963591	0.5358235941631165	0.21086805709156287	0.140601400126839	0.33134085020464266	0.04244246242866229	0.1701603252607781	0.0	0.19924632469483192	0.20491826424778156	0.06468482212975632	0.2402808554882256	0.10867911740741402	0.0	0.5677894734224638	0.0	0.0	0.39690094968104583	0.15371291496086797	0.7918684560072633	0.6391850247838787	0.0	0.1424637028647591	0.37025590803308867	0.6486224260632603	0.43757047798186577	0.2501525682326867	1.7654768976285558	1.3022521581853097	0.0	0.0
SH3RF3-AS1	0.4303789458578025	0.20916053534602344	0.12992974015570566	0.07173805599625237	0.4085608683366942	0.010010163074461516	0.007506299678804842	0.0	0.0	0.8331100849223386	0.6716993586404264	0.011235695730051417	0.0	0.04938970025348131	0.33243486484657014	0.10057135621008369	0.0	0.1396451722336374	0.0	0.2276752397562881	0.0	0.0	0.0	0.01172629996510548	0.12964019125026124	0.0	0.05213983423372913	1.259148580956506	0.0	0.0	0.0
AC092125.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04635343019662186	0.0	0.0483122203342618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00768807138625949	0.0	0.0	0.0	0.41906989351873136	0.0	0.0	0.0
AL135841.1	0.6009150411332856	0.008331194310867663	0.0	0.005104922122351437	0.0	0.2929868462717541	0.007914501259466434	0.0	0.13471855326960117	0.35866755171748776	0.4292784941586206	0.0377460765545013	0.0	0.0	1.1515442233010782	0.13240784357255841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007185077063391072	0.0	0.0	0.0	1.2605788725486877	0.0	0.0	0.0
DUSP23	1.9260006582180937	1.1031626477892034	0.6313485863740868	1.451689497494551	0.3545966209713202	1.5046068653787603	1.1482892946921754	0.6244788953300506	2.5246768048847326	0.8490949609863485	0.8434338709469584	0.5266578427014653	0.4075636632236318	1.3368536798055854	0.6986346386166699	1.3844968865007103	0.0	1.5421248433832797	1.0567876750794687	0.6004848253222584	1.029777806659022	1.2795462285720762	1.0966903227934717	1.5869416726894796	0.8987792335212034	2.249405562885883	0.966455652233221	3.0510595961455973	0.8347061330447992	1.586470443687527	0.0
RASA4	1.6433548329102619	1.045098029153729	1.4145762862934237	1.3144287388020846	0.7649431260642041	0.9414988111036046	1.3522973609771536	2.3411057714174035	0.9883523601602932	1.849489683655803	1.3447560202073159	1.7095949843720517	1.2657234422251502	2.5403625771781484	1.162192421332426	2.3093931562082513	1.1767574571275603	1.1879613182508675	1.2756567178597118	0.7150399884829205	1.6412262392260497	0.0	0.8324760347694299	1.062150773808811	1.4117648841705424	0.38146474643639394	1.8595209154724164	3.0656280043196964	1.8450611022162835	2.934380669298211	2.564329708116016
NSMCE1	2.930347518212644	2.5508845259111315	2.93378259018888	3.1794858117398572	2.6829781834237925	1.8058036732368576	1.9561021702446015	3.4327884119713428	2.937482015286836	3.180462242232731	3.28144839378643	2.785134567429162	2.720904515242969	2.793164716264562	2.6463737637982976	3.025886831199462	4.501932559328454	2.5598451833834552	3.077611684557515	3.144864223107862	2.495295212904385	3.3677869675092373	2.3288633452928162	2.5328973652178397	3.5568155569615834	2.886140165991446	3.3956971379612444	3.902799512180919	3.311570475247342	3.040981596125639	3.867483539796545
CASQ2	0.20861319458781394	0.09303512875173979	0.040765311769749145	0.07229474933758241	1.7263333214313723	0.03867490078986134	0.04170049085479457	0.10073922326491692	0.0	0.03473715388481842	0.049159659478638075	0.08230689900291749	0.28906820322375304	0.12111907364968018	0.25357347032554794	0.15117459915919976	0.0	0.4150037047516238	0.0	0.21783435479631116	0.0	0.0	0.03724921475263222	0.038757441669249784	0.10779439345279589	0.06418789556420895	0.1218959312454968	0.07284694635160151	3.835616321093666	0.0	0.0
STUM	0.305590998910984	0.3659103551189113	1.4586794635385958	0.14555164691196323	2.2698701775737833	0.0795528669959127	0.049711711087767625	1.521030620762759	0.11100978669737686	0.16970270506221333	0.0	0.12672717498291883	0.5138908481972785	0.12863775457429383	0.8299130455226467	0.0	0.0	0.9457617901828013	0.15814227190148097	1.0110576727592817	0.7725506927596426	0.0	0.03663860504763821	0.19878380520279765	0.5355944202826285	0.16113969535809738	0.0	0.0	3.950233511881975	0.08165209046889495	0.0
NTRK3-AS1	0.0	0.025409124834155725	0.14523035820873206	0.016097043579961973	0.5560198385301047	0.0019655441644571294	0.012902810998886068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11006872814402262	0.0	0.0	0.0	0.8569038028338816	0.0	0.0	0.0	0.025142190864927513	0.20114842051589787	0.04039538528820728	0.0	0.0	2.835584234858324	0.0	0.0
GLP1R	0.08007784492712064	0.07794091517117274	0.20370652063140138	0.014286501027491561	0.0	0.0255425482758402	0.030614066035197875	0.0	0.15889881992518126	0.6359012476183017	0.5590728710976097	0.02020677300457168	0.0	0.06329779384494837	0.35497740694476726	0.0	0.0	0.0	0.3938885461024054	0.07056519412115704	0.9997046407307806	0.0	0.0	0.05512031920197061	0.0	0.0	0.24634708201810546	0.12868132181626826	3.2170344349419984	0.0	0.0
KCNT1	0.0	0.05394593277460822	0.07301813867358561	0.11257967412526056	0.22798054729343414	0.030855638483317266	0.01831795548132658	0.09728786672162022	0.15012888240830466	0.15149774323084575	0.0	0.0603547905168195	0.09462141080583544	0.09529610832757682	0.0	0.17055926722261977	0.0	0.0	0.4684393899874366	0.9446808926716364	1.3902163187503147	0.0	0.03512142385930312	0.052384768022505905	0.15576163630116657	0.09302158378951285	0.11030926039185555	0.0	2.9630595099342187	0.3658315138127084	0.0
AC013565.1	0.0	0.18628620872576124	0.18875976585349746	0.11411744281950052	1.0204611047801226	0.07695826628166831	0.06279255442333448	0.0	0.18648394658247108	0.20585809242964825	0.10436709569540259	0.04603945097839746	0.08013393579469079	0.21376546800645552	0.0	0.38356372511907755	1.0220136862570015	0.0	0.0	0.3753842417732289	0.0	0.0	0.03884560137391049	0.06509663677921283	0.10133135313931894	0.0	0.04417097887840338	0.1031203950668759	3.103202934761644	0.0	0.0
CABP1	0.0	0.10584466566668871	0.2638460459994731	0.10599222535436063	0.30478368375455395	0.04318974713093875	0.04969069825493084	0.0	0.276728978986332	0.0	0.17340324702293292	0.06213138907570737	0.14598157615097807	0.0554753592241697	0.0	0.0	0.0	0.5674980473596063	0.0	0.2962764300595507	0.8211743848720537	0.0	0.06355172184055152	0.09180997309484977	0.08662170094852588	0.12162711258355557	0.052811536307685134	0.07284694635160151	2.7825486918926448	0.48122939924113234	1.2241035098868431
