barcode	UMAP1	UMAP2
mc50-Lafyatis_Rojas_2019_10Xv1	1.1733471155166626	-4.228122234344482
mc51-Lafyatis_Rojas_2019_10Xv1	-8.24179458618164	5.398907661437988
mc52-Lafyatis_Rojas_2019_10Xv1	3.0511462688446045	6.566707134246826
mc53-Lafyatis_Rojas_2019_10Xv1	2.896993398666382	4.91448450088501
mc54-Lafyatis_Rojas_2019_10Xv1	-3.8985061645507812	-5.289966106414795
mc55-Lafyatis_Rojas_2019_10Xv1	-8.617876052856445	1.3104779720306396
mc56-Lafyatis_Rojas_2019_10Xv1	9.674302101135254	4.222084999084473
mc57-Lafyatis_Rojas_2019_10Xv1	3.9719491004943848	5.27806282043457
mc58-Lafyatis_Rojas_2019_10Xv1	2.701789140701294	5.413844108581543
mc59-Lafyatis_Rojas_2019_10Xv1	-0.4892195761203766	-1.6692885160446167
mc6-Lafyatis_Rojas_2019_10Xv1	-2.2012991905212402	8.105508804321289
mc60-Lafyatis_Rojas_2019_10Xv1	-0.4495956301689148	-1.854000210762024
mc61-Lafyatis_Rojas_2019_10Xv1	10.400452613830566	13.350979804992676
mc62-Lafyatis_Rojas_2019_10Xv1	2.942002773284912	4.289572238922119
mc63-Lafyatis_Rojas_2019_10Xv1	3.058938980102539	13.818256378173828
mc64-Lafyatis_Rojas_2019_10Xv1	3.272066831588745	6.702436923980713
mc65-Lafyatis_Rojas_2019_10Xv1	-1.2581936120986938	0.590839684009552
mc66-Lafyatis_Rojas_2019_10Xv1	-11.2412109375	2.708400249481201
mc67-Lafyatis_Rojas_2019_10Xv1	9.956888198852539	6.90501070022583
mc68-Lafyatis_Rojas_2019_10Xv1	-8.686112403869629	3.1704869270324707
mc69-Lafyatis_Rojas_2019_10Xv1	-5.649940013885498	-8.478714942932129
mc7-Lafyatis_Rojas_2019_10Xv1	-0.6863740682601929	7.179648399353027
mc70-Lafyatis_Rojas_2019_10Xv1	5.2270002365112305	13.83869743347168
mc71-Lafyatis_Rojas_2019_10Xv1	-12.000141143798828	9.257710456848145
mc72-Lafyatis_Rojas_2019_10Xv1	-11.758837699890137	10.172480583190918
mc73-Lafyatis_Rojas_2019_10Xv1	-10.627375602722168	3.6495063304901123
mc74-Lafyatis_Rojas_2019_10Xv1	-3.9612343311309814	17.725805282592773
mc75-Lafyatis_Rojas_2019_10Xv1	9.321626663208008	5.820511341094971
mc76-Lafyatis_Rojas_2019_10Xv1	-9.868693351745605	8.73494815826416
mc77-Lafyatis_Rojas_2019_10Xv1	-8.994303703308105	5.563229560852051
mc78-Lafyatis_Rojas_2019_10Xv1	-10.002504348754883	1.8937115669250488
mc79-Lafyatis_Rojas_2019_10Xv1	-8.979013442993164	1.4114201068878174
mc8-Lafyatis_Rojas_2019_10Xv1	-2.5119853019714355	8.935412406921387
mc80-Lafyatis_Rojas_2019_10Xv1	-8.569012641906738	2.6397314071655273
mc81-Lafyatis_Rojas_2019_10Xv1	-8.956058502197266	2.485055446624756
mc82-Lafyatis_Rojas_2019_10Xv1	-8.626435279846191	5.848143100738525
mc83-Lafyatis_Rojas_2019_10Xv1	10.601273536682129	0.22465717792510986
mc84-Lafyatis_Rojas_2019_10Xv1	-0.9356098771095276	-3.5752103328704834
mc85-Lafyatis_Rojas_2019_10Xv1	4.231479644775391	8.809223175048828
mc86-Lafyatis_Rojas_2019_10Xv1	3.229774236679077	14.08882999420166
mc87-Lafyatis_Rojas_2019_10Xv1	-9.627866744995117	2.765289545059204
mc88-Lafyatis_Rojas_2019_10Xv1	7.732141971588135	9.402813911437988
mc89-Lafyatis_Rojas_2019_10Xv1	-5.216672897338867	-8.40536880493164
mc9-Lafyatis_Rojas_2019_10Xv1	1.0813970565795898	5.581601619720459
mc1-Meyer_2021_3prime	-9.644674301147461	10.028682708740234
mc10-Meyer_2021_3prime	-8.540705680847168	10.342870712280273
mc100-Meyer_2021_3prime	-0.5296126008033752	7.006468296051025
mc101-Meyer_2021_3prime	-0.46033579111099243	7.9276814460754395
mc102-Meyer_2021_3prime	-0.8846710920333862	7.422644138336182
mc103-Meyer_2021_3prime	-1.1527189016342163	7.369729518890381
mc104-Meyer_2021_3prime	-0.6147661209106445	7.040841579437256
mc105-Meyer_2021_3prime	-1.0633816719055176	7.5132246017456055
mc106-Meyer_2021_3prime	1.2639191150665283	-3.2845184803009033
mc107-Meyer_2021_3prime	2.325212240219116	-4.310447692871094
